"Date","Price","Open","High","Low","Vol.","Change %"
"2009-04-22","1.4310","1.4325","1.4325","1.4355","","0.42%"
"2009-04-21","1.4250","1.4250","1.4250","1.4250","","0.00%"
"2009-04-20","1.4250","1.4090","1.4250","1.4143","","-0.18%"
"2009-04-17","1.4275","1.4090","1.4275","1.4143","","0.63%"
"2009-04-16","1.4185","1.4210","1.4210","1.4190","","-0.11%"
"2009-04-15","1.4200","1.4160","1.4200","1.4210","","0.35%"
"2009-04-14","1.4150","1.4150","1.4150","1.4185","","0.14%"
"2009-04-13","1.4130","1.4130","1.4130","1.4130","","0.00%"
"2009-04-10","1.4130","1.4130","1.4130","1.4130","","0.00%"
"2009-04-09","1.4130","1.4125","1.4130","1.4173","","0.07%"
"2009-04-08","1.4120","1.4120","1.4120","1.4143","","0.14%"
"2009-04-07","1.4100","1.4110","1.4110","1.4143","","-0.07%"
"2009-04-06","1.4110","1.4095","1.4110","1.4143","","0.07%"
"2009-04-03","1.4100","1.4080","1.4100","1.4135","","0.07%"
"2009-04-02","1.4090","1.4085","1.4090","1.4138","","0.14%"
"2009-04-01","1.4070","1.4070","1.4070","1.4125","","0.07%"
"2009-03-31","1.4060","1.4050","1.4060","1.4100","","0.07%"
"2009-03-30","1.4050","1.4050","1.4080","1.4100","","-0.07%"
"2009-03-27","1.4060","1.4075","1.4085","1.4105","","-0.14%"
"2009-03-26","1.4080","1.4070","1.4080","1.4115","","0.14%"
"2009-03-25","1.4060","1.4060","1.4070","1.4078","","-0.07%"
"2009-03-24","1.4070","1.3985","1.4070","1.4040","","0.14%"
"2009-03-23","1.4050","1.3975","1.4065","1.4035","","0.50%"
"2009-03-20","1.3980","1.4050","1.4050","1.4038","","-0.07%"
"2009-03-19","1.3990","1.4085","1.4255","1.4045","","-0.07%"
"2009-03-18","1.4000","1.4080","1.4080","1.4097","","-0.53%"
"2009-03-17","1.4075","1.4010","1.4075","1.0155","","0.46%"
"2009-03-16","1.4010","1.4005","1.4010","1.3975","","0.07%"
"2009-03-13","1.4000","1.3800","1.4000","1.3940","","0.21%"
"2009-03-12","1.3970","1.3990","1.3990","1.4020","","-0.21%"
"2009-03-11","1.4000","1.3965","1.4000","1.4000","","0.36%"
"2009-03-10","1.3950","1.3940","1.3950","1.3995","","0.14%"
"2009-03-09","1.3930","1.3920","1.3930","1.3960","","0.07%"
"2009-03-06","1.3920","1.3920","1.3920","1.3920","","0.00%"
"2009-03-05","1.3920","1.3910","1.3920","1.3945","","0.14%"
"2009-03-04","1.3900","1.3910","1.3910","1.3949","","0.04%"
"2009-03-03","1.3895","1.3910","1.3910","1.3947","","0.00%"
"2009-03-02","1.3895","1.3905","1.3905","1.3943","","0.25%"
"2009-02-27","1.3860","1.3860","1.3860","1.3925","","-0.29%"
"2009-02-26","1.3900","1.3835","1.3900","1.3908","","-0.14%"
"2009-02-25","1.3920","1.3920","1.3920","1.3920","","0.00%"
"2009-02-24","1.3920","1.3850","1.3920","1.3227","","0.29%"
"2009-02-23","1.3880","1.3750","1.3880","1.3818","","0.69%"
"2009-02-20","1.3785","1.3850","1.3850","1.3823","","-0.29%"
"2009-02-19","1.3825","1.3700","1.3825","1.3725","","0.91%"
"2009-02-18","1.3700","1.3765","1.3765","1.3720","","0.37%"
"2009-02-17","1.3650","1.3775","1.3775","1.3675","","-0.73%"
"2009-02-16","1.3750","1.3655","1.3750","1.3610","","0.73%"
"2009-02-13","1.3650","1.3650","1.3650","1.3655","","1.04%"
"2009-02-12","1.3510","1.3505","1.3510","1.3553","","0.07%"
"2009-02-11","1.3500","1.3555","1.3555","1.3550","","-0.11%"
"2009-02-10","1.3515","1.3480","1.3515","1.3535","","0.04%"
"2009-02-09","1.3510","1.3450","1.3585","1.3475","","0.48%"
"2009-02-06","1.3445","1.3445","1.3445","1.3513","","0.19%"
"2009-02-05","1.3420","1.3440","1.3440","1.3435","","0.30%"
"2009-02-04","1.3380","1.3450","1.3475","1.3350","","-0.56%"
"2009-02-03","1.3455","1.3355","1.3455","1.3407","","1.32%"
"2009-02-02","1.3280","1.3360","1.3360","1.3315","","-0.56%"
"2009-01-30","1.3355","1.3260","1.3355","1.3300","","1.17%"
"2009-01-29","1.3200","1.3245","1.3245","1.3225","","-0.30%"
"2009-01-28","1.3240","1.3110","1.3240","1.3190","","1.07%"
"2009-01-27","1.3100","1.3110","1.3110","1.3150","","0.00%"
"2009-01-26","1.3100","1.3070","1.3100","1.3120","","0.34%"
"2009-01-23","1.3055","1.3050","1.3055","1.3100","","0.42%"
"2009-01-22","1.3000","1.3000","1.3000","1.3060","","0.04%"
"2009-01-21","1.2995","1.2980","1.3000","1.3010","","-0.04%"
"2009-01-20","1.3000","1.2930","1.3000","1.3007","","0.39%"
"2009-01-19","1.2950","1.2880","1.2950","1.2940","","0.39%"
"2009-01-16","1.2900","1.2900","1.2900","1.2908","","0.78%"
"2009-01-15","1.2800","1.2850","1.2870","1.2860","","-0.04%"
"2009-01-14","1.2805","1.2830","1.2830","1.2865","","-0.35%"
"2009-01-13","1.2850","1.2820","1.2850","1.2870","","0.00%"
"2009-01-12","1.2850","1.2830","1.2850","1.2825","","0.19%"
"2009-01-09","1.2825","1.2780","1.2840","1.2820","","0.43%"
"2009-01-08","1.2770","1.2760","1.2770","1.2795","","0.12%"
"2009-01-07","1.2755","1.2740","1.2760","1.2760","","0.04%"
"2009-01-06","1.2750","1.2685","1.2750","1.2742","","0.47%"
"2009-01-05","1.2690","1.2690","1.2690","1.2760","","0.28%"
"2009-01-02","1.2655","1.2650","1.2685","1.2687","","0.04%"
"2009-01-01","1.2650","1.2650","1.2650","1.2650","","0.00%"
"2008-12-31","1.2650","1.2600","1.2655","1.2653","","-0.08%"
"2008-12-30","1.2660","1.2660","1.2660","1.2680","","0.04%"
"2008-12-29","1.2655","1.2590","1.2655","1.2630","","0.56%"
"2008-12-26","1.2585","1.2585","1.2585","1.2585","","0.00%"
"2008-12-25","1.2585","1.2585","1.2585","1.2585","","0.00%"
"2008-12-24","1.2585","1.2570","1.2585","1.2610","","0.16%"
"2008-12-23","1.2565","1.2555","1.2565","1.2600","","0.08%"
"2008-12-22","1.2555","1.2480","1.2555","1.2525","","2.83%"
"2008-12-19","1.2210","1.2485","1.2525","1.2245","","-2.16%"
"2008-12-18","1.2480","1.2470","1.2480","1.2505","","0.08%"
"2008-12-17","1.2470","1.2455","1.2470","1.2245","","2.13%"
"2008-12-16","1.2210","1.2380","1.2450","1.2245","","0.00%"
"2008-12-15","1.2210","1.2375","1.2400","1.2245","","-1.29%"
"2008-12-12","1.2370","1.2365","1.2370","1.2415","","0.16%"
"2008-12-11","1.2350","1.2230","1.2350","1.2265","","1.15%"
"2008-12-10","1.2210","1.2220","1.2230","1.2245","","0.00%"
"2008-12-09","1.2210","1.2215","1.2215","1.2245","","-0.08%"
"2008-12-08","1.2220","1.2220","1.2220","1.2220","","0.00%"
"2008-12-05","1.2220","1.2220","1.2220","1.2220","","0.00%"
"2008-12-04","1.2220","1.2215","1.2225","1.2243","","0.08%"
"2008-12-03","1.2210","1.2200","1.2210","1.2218","","0.08%"
"2008-12-02","1.2200","1.2120","1.2200","1.2144","","0.66%"
"2008-12-01","1.2120","1.2105","1.2120","1.2138","","0.12%"
"2008-11-28","1.2105","1.2095","1.2105","1.2110","","0.12%"
"2008-11-27","1.2090","1.2025","1.2090","1.2055","","0.75%"
"2008-11-26","1.2000","1.2000","1.2005","1.2005","","0.04%"
"2008-11-25","1.1995","1.1985","1.1995","1.1565","","0.13%"
"2008-11-24","1.1980","1.1950","1.1980","1.1945","","0.42%"
"2008-11-21","1.1930","1.1945","1.1945","1.1957","","0.17%"
"2008-11-20","1.1910","1.1925","1.1935","1.1565","","-0.08%"
"2008-11-19","1.1920","1.1900","1.1920","1.1920","","0.13%"
"2008-11-18","1.1905","1.1870","1.1905","1.1565","","0.34%"
"2008-11-17","1.1865","1.1875","1.1890","1.1883","","-0.08%"
"2008-11-14","1.1875","1.1845","1.1890","1.1873","","0.21%"
"2008-11-13","1.1850","1.1800","1.1850","1.1843","","0.59%"
"2008-11-12","1.1780","1.1780","1.1780","1.1833","","-0.34%"
"2008-11-11","1.1820","1.1785","1.1820","1.1828","","0.30%"
"2008-11-10","1.1785","1.1800","1.1810","1.1565","","-0.04%"
"2008-11-07","1.1790","1.1760","1.1800","1.1785","","0.30%"
"2008-11-06","1.1755","1.1715","1.1755","1.1732","","0.43%"
"2008-11-05","1.1705","1.1695","1.1705","1.1717","","0.21%"
"2008-11-04","1.1680","1.1690","1.1690","1.1710","","-0.17%"
"2008-11-03","1.1700","1.1690","1.1700","1.1565","","0.13%"
"2008-10-31","1.1685","1.1685","1.1685","1.1715","","0.00%"
"2008-10-30","1.1685","1.1685","1.1685","1.1715","","-0.04%"
"2008-10-29","1.1690","1.1680","1.1690","1.1710","","0.00%"
"2008-10-28","1.1690","1.1680","1.1690","1.1705","","0.09%"
"2008-10-27","1.1680","1.1685","1.1685","1.1690","","0.26%"
"2008-10-24","1.1650","1.1650","1.1650","1.1673","","-0.13%"
"2008-10-23","1.1665","1.1680","1.1690","1.1680","","-0.17%"
"2008-10-22","1.1685","1.1670","1.1685","1.1680","","0.30%"
"2008-10-21","1.1650","1.1660","1.1660","1.1565","","-0.26%"
"2008-10-20","1.1680","1.1650","1.1680","1.1673","","0.07%"
"2008-10-17","1.1672","1.1660","1.1672","1.1565","","0.06%"
"2008-10-16","1.1665","1.1640","1.1665","1.1660","","0.17%"
"2008-10-15","1.1645","1.1620","1.1645","1.1655","","0.13%"
"2008-10-14","1.1630","1.1615","1.1630","1.1652","","0.17%"
"2008-10-13","1.1610","1.1610","1.1620","1.1630","","-0.04%"
"2008-10-10","1.1615","1.1605","1.1615","1.1640","","0.09%"
"2008-10-09","1.1605","1.1610","1.1610","1.1635","","0.13%"
"2008-10-08","1.1590","1.1595","1.1595","1.1615","","-0.22%"
"2008-10-07","1.1615","1.1600","1.1615","1.1628","","0.13%"
"2008-10-06","1.1600","1.1590","1.1600","1.1605","","0.17%"
"2008-10-03","1.1580","1.1580","1.1580","1.1600","","-0.09%"
"2008-10-02","1.1590","1.1550","1.1590","1.1585","","0.04%"
"2008-10-01","1.1585","1.1555","1.1585","1.1565","","0.22%"
"2008-09-30","1.1560","1.1560","1.1560","1.1560","","0.00%"
"2008-09-29","1.1560","1.1545","1.1580","1.1565","","0.09%"
"2008-09-26","1.1550","1.1530","1.1570","1.1570","","-0.17%"
"2008-09-25","1.1570","1.1540","1.1570","1.1563","","0.04%"
"2008-09-24","1.1565","1.1555","1.1565","1.1570","","0.04%"
"2008-09-23","1.1560","1.1535","1.1560","1.1555","","0.09%"
"2008-09-22","1.1550","1.1530","1.1550","1.1538","","0.04%"
"2008-09-19","1.1545","1.1540","1.1545","1.1550","","-0.09%"
"2008-09-18","1.1555","1.1530","1.1555","1.1548","","0.04%"
"2008-09-17","1.1550","1.1520","1.1560","1.1545","","0.09%"
"2008-09-16","1.1540","1.1530","1.1540","1.1550","","0.13%"
"2008-09-15","1.1525","1.1505","1.1525","1.1535","","-0.04%"
"2008-09-12","1.1530","1.1515","1.1540","1.1538","","0.26%"
"2008-09-11","1.1500","1.1510","1.1545","1.1535","","-0.13%"
"2008-09-10","1.1515","1.1535","1.1550","1.1538","","0.13%"
"2008-09-09","1.1500","1.1500","1.1580","1.1538","","0.00%"
"2008-09-08","1.1500","1.1550","1.1560","1.1543","","-0.86%"
"2008-09-05","1.1600","1.1575","1.1600","1.1597","","0.26%"
"2008-09-04","1.1570","1.1565","1.1580","1.1593","","0.61%"
"2008-09-03","1.1500","1.1550","1.1580","1.1543","","0.00%"
"2008-09-02","1.1500","1.1550","1.1585","1.1540","","-0.61%"
"2008-09-01","1.1570","1.1570","1.1570","1.1575","","0.09%"
"2008-08-29","1.1560","1.1530","1.1560","1.1553","","0.17%"
"2008-08-28","1.1540","1.1540","1.1545","1.1557","","0.35%"
"2008-08-27","1.1500","1.1500","1.1600","1.1538","","-0.30%"
"2008-08-26","1.1535","1.1520","1.1545","1.1540","","0.30%"
"2008-08-25","1.1500","1.1490","1.1545","1.1525","","-0.39%"
"2008-08-22","1.1545","1.1500","1.1545","1.1534","","0.23%"
"2008-08-21","1.1518","1.1490","1.1518","1.1492","","-0.71%"
"2008-08-20","1.1600","1.1510","1.1600","1.1518","","0.78%"
"2008-08-19","1.1510","1.1500","1.1535","1.1510","","-0.78%"
"2008-08-18","1.1600","1.1535","1.1600","1.1548","","0.61%"
"2008-08-15","1.1530","1.1550","1.1550","1.1530","","-0.13%"
"2008-08-14","1.1545","1.1540","1.1545","1.1557","","0.22%"
"2008-08-13","1.1520","1.1575","1.1600","1.1555","","-0.69%"
"2008-08-12","1.1600","1.1585","1.1600","1.1548","","0.13%"
"2008-08-11","1.1585","1.1500","1.1600","1.1548","","0.48%"
"2008-08-08","1.1530","1.1500","1.1600","1.1548","","-0.43%"
"2008-08-07","1.1580","1.1600","1.1605","1.1593","","-0.17%"
"2008-08-06","1.1600","1.1500","1.1630","1.1550","","0.87%"
"2008-08-05","1.1500","1.1550","1.1550","1.1550","","0.00%"
"2008-08-04","1.1500","1.1535","1.1535","1.1532","","-0.43%"
"2008-08-01","1.1550","1.1400","1.1550","1.1400","","0.43%"
"2008-07-31","1.1500","1.1500","1.1550","1.1500","","0.00%"
"2008-07-30","1.1500","1.1400","1.1500","1.0400","","0.00%"
"2008-07-29","1.1500","1.1400","1.1500","1.1400","","0.00%"
"2008-07-28","1.1500","1.1450","1.1500","1.1115","","0.88%"
"2008-07-25","1.1400","1.1400","1.1460","1.1400","","-0.44%"
"2008-07-24","1.1450","1.1300","1.1450","1.1200","","1.78%"
"2008-07-23","1.1250","1.1350","1.1370","1.1250","","0.45%"
"2008-07-22","1.1200","1.1100","1.1325","1.1100","","0.00%"
"2008-07-21","1.1200","1.1200","1.1200","1.1200","","0.90%"
"2008-07-18","1.1100","1.1170","1.1200","1.1000","","0.00%"
"2008-07-17","1.1100","1.1030","1.1175","1.0100","","0.00%"
"2008-07-16","1.1100","1.0100","1.1150","1.0100","","0.59%"
"2008-07-15","1.1035","1.1000","1.1100","1.0100","","-0.59%"
"2008-07-14","1.1100","1.0292","1.1120","1.0220","","0.92%"
"2008-07-11","1.0999","1.0945","1.1155","1.0190","","0.49%"
"2008-07-10","1.0945","1.0945","1.1140","1.0160","","7.30%"
"2008-07-09","1.0200","1.0945","1.0945","1.0200","","-7.73%"
"2008-07-08","1.1055","1.0300","1.1055","1.0300","","2.36%"
"2008-07-07","1.0800","1.0350","1.1000","1.0350","","3.90%"
"2008-07-04","1.0395","1.0200","1.0395","1.0200","","2.51%"
"2008-07-03","1.0140","1.0890","1.1000","1.0140","","-6.97%"
"2008-07-02","1.0900","1.0890","1.0915","1.0890","","0.09%"
"2008-07-01","1.0890","1.0901","1.0901","1.0890","","-1.00%"
"2008-06-30","1.1000","1.0900","1.1000","1.0830","","0.91%"
"2008-06-27","1.0901","1.0850","1.0901","1.0840","","0.01%"
"2008-06-26","1.0900","1.0840","1.0900","1.0840","","0.00%"
"2008-06-25","1.0900","1.0850","1.0900","1.0850","","0.60%"
"2008-06-24","1.0835","1.0835","1.0835","1.0835","","0.32%"
"2008-06-23","1.0800","1.0800","1.0900","1.0800","","-0.92%"
"2008-06-20","1.0900","1.0750","1.0900","1.0750","","0.93%"
"2008-06-19","1.0800","1.0800","1.0800","1.0800","","0.00%"
"2008-06-18","1.0800","1.0800","1.0800","1.0600","","0.00%"
"2008-06-17","1.0800","1.0745","1.0800","1.0745","","0.00%"
"2008-06-16","1.0800","1.0730","1.0800","1.0580","","1.89%"
"2008-06-13","1.0600","1.0650","1.0650","1.0390","","1.92%"
"2008-06-12","1.0400","1.0400","1.0400","1.0400","","3.69%"
"2008-06-11","1.0030","1.0300","1.0600","1.0030","","-1.96%"
"2008-06-10","1.0230","0.9900","1.0580","0.9900","","3.33%"
"2008-06-09","0.9900","1.0324","1.0400","0.9900","","-3.88%"
"2008-06-06","1.0300","1.0300","1.0300","1.0300","","0.00%"
"2008-06-05","1.0300","1.0330","1.0400","1.0300","","-0.24%"
"2008-06-04","1.0325","1.0250","1.0450","1.0250","","4.82%"
"2008-06-03","0.9850","1.0202","1.0400","0.9750","","-2.72%"
"2008-06-02","1.0125","1.0275","1.0400","0.9750","","0.00%"
"2008-05-30","1.0125","1.0200","1.0430","0.9850","","0.00%"
"2008-05-29","1.0125","0.9850","1.0380","0.9850","","0.00%"
"2008-05-28","1.0125","0.9850","1.0375","0.9850","","0.25%"
"2008-05-27","1.0100","0.9850","1.0100","0.9850","","-0.20%"
"2008-05-26","1.0120","1.0040","1.0150","1.0040","","2.22%"
"2008-05-23","0.9900","0.9866","1.0100","0.9800","","-2.94%"
"2008-05-22","1.0200","0.9850","1.0270","0.9847","","2.10%"
"2008-05-21","0.9990","0.9863","1.0130","0.9800","","0.00%"
"2008-05-20","0.9990","0.9851","1.0250","0.9850","","-1.09%"
"2008-05-19","1.0100","0.9800","1.0180","0.9800","","0.00%"
"2008-05-16","1.0100","1.0180","1.0180","0.9725","","3.86%"
"2008-05-15","0.9725","0.9910","1.0100","0.9725","","0.00%"
"2008-05-14","0.9725","1.0100","1.0140","0.9700","","-3.71%"
"2008-05-13","1.0100","0.9800","1.0100","0.9800","","1.00%"
"2008-05-12","1.0000","1.0120","1.0120","0.9750","","2.25%"
"2008-05-09","0.9780","0.9750","1.0000","0.9750","","-2.20%"
"2008-05-08","1.0000","0.9750","1.0025","0.9750","","0.00%"
"2008-05-07","1.0000","0.9750","1.0025","0.9750","","-0.50%"
"2008-05-06","1.0050","0.9750","1.0050","0.9750","","0.00%"
"2008-05-05","1.0050","0.9810","1.0050","0.9750","","3.61%"
"2008-05-02","0.9700","0.9815","0.9815","0.9700","","-3.10%"
"2008-05-01","1.0010","1.0010","1.0010","1.0010","","0.00%"
"2008-04-30","1.0010","0.9750","1.0020","0.9750","","0.00%"
"2008-04-29","1.0010","1.0010","1.0025","0.9750","","0.10%"
"2008-04-28","1.0000","0.9786","1.0000","0.9786","","0.00%"
"2008-04-25","1.0000","0.9798","1.0000","0.9798","","0.00%"
"2008-04-24","1.0000","0.9784","1.0000","0.9784","","0.81%"
"2008-04-23","0.9920","0.9758","0.9920","0.9758","","0.35%"
"2008-04-22","0.9885","0.9751","0.9990","0.9710","","-1.10%"
"2008-04-21","0.9995","0.9769","1.0000","0.9700","","-0.05%"
"2008-04-18","1.0000","0.9751","1.0000","0.9700","","1.01%"
"2008-04-17","0.9900","0.9745","1.0000","0.9745","","0.05%"
"2008-04-16","0.9895","0.9895","0.9950","0.9700","","-0.05%"
"2008-04-15","0.9900","0.9910","0.9940","0.9650","","0.00%"
"2008-04-14","0.9900","0.9736","0.9900","0.9736","","1.71%"
"2008-04-11","0.9734","0.9650","0.9734","0.9650","","-1.48%"
"2008-04-10","0.9880","0.9720","0.9930","0.9650","","-1.20%"
"2008-04-09","1.0000","0.9721","1.0000","0.9721","","0.00%"
"2008-04-08","1.0000","0.9880","1.0000","0.9735","","4.00%"
"2008-04-07","0.9615","0.9752","0.9920","0.9615","","0.84%"
"2008-04-04","0.9535","0.9790","0.9885","0.9535","","-3.10%"
"2008-04-03","0.9840","0.9670","0.9840","0.9640","","-0.10%"
"2008-04-02","0.9850","0.9620","0.9850","0.9620","","0.00%"
"2008-04-01","0.9850","0.9780","0.9850","0.9780","","0.10%"
"2008-03-31","0.9840","0.9620","0.9890","0.9620","","0.05%"
"2008-03-28","0.9835","0.9716","0.9835","0.9620","","0.15%"
"2008-03-27","0.9820","0.9718","0.9820","0.9600","","2.29%"
"2008-03-26","0.9600","0.9760","0.9760","0.9600","","0.00%"
"2008-03-25","0.9600","0.9690","0.9805","0.9600","","0.00%"
"2008-03-24","0.9600","0.9600","0.9600","0.9600","","0.00%"
"2008-03-21","0.9600","0.9600","0.9600","0.9600","","0.00%"
"2008-03-20","0.9600","0.9699","0.9810","0.9600","","0.00%"
"2008-03-19","0.9600","0.9726","0.9726","0.9600","","0.00%"
"2008-03-18","0.9600","0.9677","0.9720","0.9600","","0.00%"
"2008-03-17","0.9600","0.9688","0.9805","0.9600","","0.00%"
"2008-03-14","0.9600","0.9620","0.9724","0.9600","","0.00%"
"2008-03-13","0.9600","0.9620","0.9850","0.9600","","0.00%"
"2008-03-12","0.9600","0.9620","0.9695","0.9600","","0.00%"
"2008-03-11","0.9600","0.9620","0.9687","0.9600","","0.00%"
"2008-03-10","0.9600","0.9710","0.9775","0.9600","","0.00%"
"2008-03-07","0.9600","0.9620","0.9666","0.9600","","-0.21%"
"2008-03-06","0.9620","0.9620","0.9620","0.9620","","0.21%"
"2008-03-05","0.9600","0.9620","0.9620","0.9620","","0.00%"
"2008-03-04","0.9600","0.9620","0.9785","0.9600","","0.00%"
"2008-03-03","0.9600","0.9620","0.9710","0.9600","","0.00%"
"2008-02-29","0.9600","0.9620","0.9710","0.9600","","0.00%"
"2008-02-28","0.9600","0.9760","0.9775","0.9600","","0.00%"
"2008-02-27","0.9600","0.9765","0.9770","0.9600","","0.00%"
"2008-02-26","0.9600","0.9750","0.9750","0.9600","","0.00%"
"2008-02-25","0.9600","0.9686","0.9765","0.9600","","0.00%"
"2008-02-22","0.9600","0.9620","0.9700","0.9600","","0.00%"
"2008-02-21","0.9600","0.9600","0.9775","0.9600","","0.00%"
"2008-02-20","0.9600","0.9662","0.9700","0.9600","","0.00%"
"2008-02-19","0.9600","0.9620","0.9770","0.9600","","0.00%"
"2008-02-18","0.9600","0.9651","0.9700","0.9600","","0.00%"
"2008-02-15","0.9600","0.9535","0.9775","0.9535","","0.00%"
"2008-02-14","0.9600","0.9658","0.9700","0.9600","","0.00%"
"2008-02-13","0.9600","0.9675","0.9770","0.9600","","0.00%"
"2008-02-12","0.9600","0.9675","0.9675","0.9600","","0.00%"
"2008-02-11","0.9600","0.9620","0.9704","0.9600","","-0.59%"
"2008-02-08","0.9657","0.9675","0.9725","0.9620","","0.59%"
"2008-02-07","0.9600","0.9675","0.9755","0.9600","","0.00%"
"2008-02-06","0.9600","0.9675","0.9750","0.9600","","0.00%"
"2008-02-05","0.9600","0.9675","0.9765","0.9461","","0.00%"
"2008-02-04","0.9600","0.9720","0.9765","0.9461","","0.00%"
"2008-02-01","0.9600","0.9775","0.9775","0.9600","","0.00%"
"2008-01-31","0.9600","0.9684","0.9684","0.9600","","0.68%"
"2008-01-30","0.9535","0.9535","0.9675","0.9535","","0.00%"
"2008-01-29","0.9535","0.9535","0.9620","0.9461","","0.00%"
"2008-01-28","0.9535","0.9535","0.9765","0.9535","","0.00%"
"2008-01-25","0.9535","0.9535","0.9760","0.9461","","0.00%"
"2008-01-24","0.9535","0.9535","0.9755","0.9535","","0.00%"
"2008-01-23","0.9535","0.9535","0.9750","0.9535","","-0.05%"
"2008-01-22","0.9540","0.9780","0.9900","0.9461","","-0.88%"
"2008-01-21","0.9625","0.9780","0.9900","0.9461","","0.94%"
"2008-01-18","0.9535","0.9535","0.9900","0.9461","","0.00%"
"2008-01-17","0.9535","0.9900","0.9900","0.9461","","0.00%"
"2008-01-16","0.9535","0.9535","0.9900","0.9461","","0.00%"
"2008-01-15","0.9535","0.9535","0.9900","0.9461","","-1.40%"
"2008-01-14","0.9670","0.9720","0.9900","0.9461","","1.42%"
"2008-01-11","0.9535","0.9720","0.9900","0.9461","","0.00%"
"2008-01-10","0.9535","0.9700","0.9750","0.9525","","0.00%"
"2008-01-09","0.9535","0.9725","0.9900","0.9461","","0.00%"
"2008-01-08","0.9535","0.9730","0.9900","0.9450","","0.00%"
"2008-01-07","0.9535","0.9535","0.9900","0.9450","","0.00%"
"2008-01-04","0.9535","0.9545","0.9900","0.9450","","0.00%"
"2008-01-03","0.9535","0.9700","0.9900","0.9450","","0.00%"
"2008-01-02","0.9535","0.9900","0.9900","0.9450","","0.90%"
"2008-01-01","0.9450","0.9725","0.9900","0.9450","","-0.79%"
"2007-12-31","0.9525","0.9720","0.9725","0.9720","","0.00%"
"2007-12-28","0.9525","0.9720","0.9900","0.9450","","-1.70%"
"2007-12-27","0.9690","0.9720","0.9900","0.9450","","1.63%"
"2007-12-26","0.9535","0.9720","0.9900","0.9450","","0.90%"
"2007-12-25","0.9450","0.9720","0.9900","0.9450","","-0.79%"
"2007-12-24","0.9525","0.9725","0.9900","0.9450","","0.11%"
"2007-12-21","0.9515","0.9900","0.9900","0.9450","","-1.02%"
"2007-12-20","0.9613","0.9900","0.9900","0.9450","","1.14%"
"2007-12-19","0.9505","0.9900","0.9900","0.9450","","-0.11%"
"2007-12-18","0.9515","0.9900","0.9900","0.9450","","0.26%"
"2007-12-17","0.9490","0.9900","0.9900","0.9450","","-0.05%"
"2007-12-14","0.9495","0.9900","0.9900","0.9450","","-0.05%"
"2007-12-13","0.9500","0.9600","0.9900","0.9450","","-0.58%"
"2007-12-12","0.9555","0.9900","0.9900","0.9450","","0.84%"
"2007-12-11","0.9475","0.9900","0.9900","0.9450","","-1.30%"
"2007-12-10","0.9600","0.9900","0.9900","0.9450","","1.32%"
"2007-12-07","0.9475","0.9470","0.9900","0.9450","","-2.82%"
"2007-12-06","0.9750","0.9900","0.9900","0.9450","","-0.66%"
"2007-12-05","0.9815","0.9900","0.9900","0.9450","","0.67%"
"2007-12-04","0.9750","0.9900","0.9900","0.9450","","0.41%"
"2007-12-03","0.9710","0.9900","0.9900","0.9450","","-1.02%"
"2007-11-30","0.9810","0.9700","0.9900","0.9450","","1.40%"
"2007-11-29","0.9675","0.9450","0.9805","0.9450","","-1.17%"
"2007-11-28","0.9790","0.9450","0.9800","0.9450","","-0.10%"
"2007-11-27","0.9800","0.9450","0.9800","0.9450","","2.80%"
"2007-11-26","0.9533","0.9785","0.9785","0.9450","","-0.65%"
"2007-11-23","0.9595","0.9511","0.9595","0.9511","","-1.94%"
"2007-11-22","0.9785","0.9800","0.9800","0.9514","","0.05%"
"2007-11-21","0.9780","0.9635","0.9800","0.9420","","0.15%"
"2007-11-20","0.9765","0.9750","0.9780","0.9465","","2.74%"
"2007-11-19","0.9505","0.9700","0.9760","0.9450","","-0.21%"
"2007-11-16","0.9525","0.9605","0.9750","0.9488","","-0.78%"
"2007-11-15","0.9600","0.9760","0.9760","0.9450","","1.32%"
"2007-11-14","0.9475","0.9375","0.9750","0.9375","","0.00%"
"2007-11-13","0.9475","0.9640","0.9710","0.9423","","-2.37%"
"2007-11-12","0.9705","0.9600","0.9705","0.9445","","2.43%"
"2007-11-09","0.9475","0.9640","0.9680","0.9420","","-0.63%"
"2007-11-08","0.9535","0.9600","0.9680","0.9449","","-1.45%"
"2007-11-07","0.9675","0.9600","0.9675","0.9445","","2.65%"
"2007-11-06","0.9425","0.9590","0.9655","0.9407","","-1.05%"
"2007-11-05","0.9525","0.9600","0.9640","0.9400","","0.05%"
"2007-11-02","0.9520","0.9585","0.9597","0.9434","","1.28%"
"2007-11-01","0.9400","0.9590","0.9595","0.9400","","-2.08%"
"2007-10-31","0.9600","0.9550","0.9600","0.9410","","0.16%"
"2007-10-30","0.9585","0.9550","0.9605","0.9350","","1.62%"
"2007-10-29","0.9432","0.9610","0.9610","0.9432","","-1.85%"
"2007-10-26","0.9610","0.9590","0.9610","0.9406","","0.05%"
"2007-10-25","0.9605","0.9410","0.9610","0.9410","","0.05%"
"2007-10-24","0.9600","0.9400","0.9600","0.9400","","2.13%"
"2007-10-23","0.9400","0.9425","0.9590","0.9400","","-0.10%"
"2007-10-22","0.9409","0.9430","0.9430","0.9409","","0.22%"
"2007-10-19","0.9388","0.9425","0.9590","0.9388","","-0.05%"
"2007-10-18","0.9393","0.9430","0.9430","0.9393","","-1.95%"
"2007-10-17","0.9580","0.9425","0.9580","0.9400","","2.10%"
